#gen specno fitness lum vph C Mg Si S Ca Cr Ni0 Fe0
160 76 8.10135711968e+26 9.031 12554.2 0.00126 0.174434 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
160 77 8.69643111712e+26 9.031 12475.3 0.001134 0.186673 0.259278 0.04473 0.041773 0.005231 0.002304 0.007282
160 78 9.08137379958e+26 9.031 12364.2 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.006109
160 79 9.16234778402e+26 9.031 11659.0 0.001134 0.203344 0.259278 0.04473 0.045387 0.00557 0.002052 0.007282
160 80 9.43265717375e+26 9.031 11965.1 0.001134 0.198026 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
160 81 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
160 82 9.09168359004e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.043382 0.045387 0.00557 0.002146 0.007282
160 83 9.00101000499e+26 9.031 11965.1 0.001134 0.186673 0.282855 0.04473 0.045064 0.00557 0.002304 0.007282
160 84 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
160 85 9.86502732078e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.042378 0.00557 0.002304 0.007282
160 86 1.06495215358e+27 9.031 11965.1 0.001211 0.198026 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
160 87 9.27975637897e+26 9.031 11965.1 0.001134 0.186673 0.241114 0.04473 0.048023 0.005196 0.002304 0.007282
160 88 9.61572124105e+26 9.031 11965.1 0.001212 0.198026 0.259278 0.042709 0.045387 0.00557 0.002304 0.006781
160 89 9.306586087e+26 9.031 11965.1 0.00103 0.17064 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
160 90 8.74075655159e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002544 0.008537
160 91 9.64681182475e+26 9.031 12065.1 0.001134 0.207048 0.259278 0.04473 0.043117 0.006079 0.002304 0.006643
160 92 8.86504907791e+26 9.031 11892.7 0.001134 0.186673 0.259278 0.04473 0.043782 0.005196 0.002304 0.007282
160 93 9.61007336941e+26 9.031 11965.1 0.001102 0.180246 0.237635 0.04473 0.049594 0.00557 0.002304 0.007282
160 94 9.17912679397e+26 9.031 12014.4 0.001134 0.186673 0.259278 0.04473 0.049594 0.00557 0.002304 0.007282
160 95 8.69902177852e+26 9.031 12540.6 0.00105 0.186673 0.268431 0.045161 0.045387 0.00557 0.002304 0.007282
160 96 9.14668435099e+26 9.031 12065.1 0.001134 0.186673 0.268431 0.04346 0.045387 0.005316 0.002304 0.007282
160 97 9.08016463773e+26 9.031 12065.1 0.001134 0.186673 0.245313 0.043088 0.038802 0.00557 0.002304 0.007282
160 98 9.24848858543e+26 9.031 11965.1 0.001106 0.186673 0.259278 0.048763 0.045387 0.00557 0.002341 0.007282
160 99 9.54082257975e+26 9.031 11965.1 0.001134 0.166133 0.259278 0.04473 0.045064 0.00557 0.002304 0.007282
160 100 1.00729168237e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.042874 0.00557 0.002544 0.007833
160 101 9.02035187542e+26 9.031 11965.1 0.001134 0.186673 0.284074 0.04473 0.045387 0.00557 0.002304 0.007282
160 102 8.80682160733e+26 9.031 12065.1 0.001078 0.186673 0.259278 0.04473 0.045387 0.005661 0.002304 0.007282
160 103 9.79428801093e+26 9.031 11965.1 0.001134 0.17064 0.324564 0.04473 0.049594 0.00557 0.002304 0.007282
160 104 9.20451086875e+26 9.031 10490.1 0.001134 0.186673 0.241114 0.049175 0.045387 0.00557 0.002304 0.007282
160 105 9.68125235521e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.041852 0.045387 0.005452 0.002304 0.007282
160 106 9.36553289741e+26 9.031 11965.1 0.001034 0.186673 0.259278 0.04473 0.045387 0.005241 0.002483 0.007282
160 107 9.73295564298e+26 9.031 11965.1 0.001134 0.17064 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
160 108 8.61739897608e+26 9.031 12373.8 0.001098 0.186673 0.259278 0.041819 0.045387 0.005268 0.002304 0.007024
160 109 9.33658537656e+26 9.033 11965.1 0.00119 0.186673 0.259278 0.048689 0.045387 0.00557 0.002304 0.007282
160 110 8.65002934796e+26 9.025 12130.0 0.00103 0.186673 0.259278 0.046846 0.044855 0.00557 0.00221 0.007282
160 111 8.96452236552e+26 9.031 11513.7 0.001134 0.186673 0.259278 0.04473 0.041474 0.00557 0.002304 0.007024
160 112 9.42537301373e+26 9.031 11965.1 0.001134 0.198026 0.259278 0.041852 0.045387 0.00557 0.002304 0.007282
160 113 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
160 114 9.20986842108e+26 9.031 11268.5 0.001134 0.175398 0.259278 0.044352 0.045387 0.00557 0.002304 0.007833
160 115 7.50777644129e+26 9.056 10490.1 0.001134 0.186673 0.259278 0.049175 0.045387 0.005394 0.002304 0.007282
160 116 9.3342338196e+26 9.031 11535.5 0.001062 0.186673 0.259278 0.04473 0.043749 0.00557 0.002304 0.007282
160 117 8.66795909152e+26 9.031 11965.1 0.001134 0.175398 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
160 118 9.50046444693e+26 9.031 11965.1 0.001113 0.186673 0.259278 0.04473 0.045387 0.00557 0.002544 0.007833
160 119 9.11041905361e+26 9.031 11965.1 0.001134 0.199981 0.237635 0.041852 0.042475 0.00557 0.002304 0.007282
160 120 8.97333521097e+26 9.031 11965.1 0.001031 0.186673 0.253299 0.040264 0.045064 0.00557 0.002136 0.007282
160 121 8.82810783997e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.04438 0.0058 0.002304 0.007282
160 122 9.66643156396e+26 9.031 11965.1 0.001081 0.186673 0.259278 0.04473 0.045387 0.005439 0.002502 0.007282
160 123 9.18430926536e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.043117 0.00557 0.002304 0.007282
160 124 9.42875419559e+26 9.031 11683.5 0.001134 0.186673 0.254752 0.043088 0.048048 0.00557 0.002304 0.007282
160 125 7.9117829016e+26 9.031 12829.8 0.001134 0.186673 0.259278 0.046618 0.045387 0.00557 0.002304 0.007789
160 126 8.73266081956e+26 9.031 12065.1 0.001134 0.171985 0.257324 0.04895 0.045 0.00557 0.002304 0.007282
160 127 8.56890706947e+26 9.031 12018.5 0.001134 0.192621 0.29103 0.04473 0.043117 0.00557 0.00235 0.006643
160 128 3.35052731991e+26 8.935 11965.1 0.001134 0.186673 0.259278 0.04473 0.049636 0.00557 0.002443 0.007282
160 129 9.05016412938e+26 9.031 11965.1 0.001134 0.186673 0.233821 0.04473 0.045387 0.00557 0.002304 0.007282
160 130 9.38676993622e+26 9.031 11965.1 0.001134 0.186673 0.324564 0.04473 0.045387 0.00557 0.002304 0.007282
160 131 9.17824284159e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.041675 0.045387 0.00557 0.002304 0.007282
160 132 8.5262335172e+26 9.031 11965.1 0.001134 0.186673 0.241114 0.04473 0.048023 0.005196 0.00242 0.007282
160 133 9.59097818892e+26 9.031 11965.1 0.001134 0.198026 0.258812 0.04473 0.045387 0.00557 0.00221 0.007282
160 134 8.60323425157e+26 9.031 11965.1 0.001183 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
160 135 1.00492982579e+27 9.031 11965.1 0.001134 0.204054 0.259278 0.04473 0.041395 0.00557 0.002304 0.007282
160 136 9.17824284159e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.041675 0.045387 0.00557 0.002304 0.007282
160 137 1.00407030947e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.005493 0.002304 0.007282
160 138 7.13167905341e+26 8.998 12065.1 0.001029 0.216811 0.259278 0.04473 0.045387 0.004945 0.002304 0.007282
160 139 9.04790421612e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.042621 0.045387 0.00557 0.002304 0.007282
160 140 7.5454819153e+26 9.007 11965.1 0.001071 0.199981 0.245313 0.04473 0.045387 0.00557 0.002356 0.007282
160 141 9.17088983683e+26 9.031 11965.1 0.001179 0.186673 0.2769 0.041044 0.048092 0.00557 0.002304 0.007282
160 142 9.07850944203e+26 9.031 11965.1 0.001134 0.175398 0.259278 0.04473 0.041773 0.00557 0.002304 0.007282
160 143 9.19466059382e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.041474 0.005089 0.002304 0.007282
160 144 9.24604372569e+26 9.031 11965.1 0.001078 0.169825 0.259278 0.044586 0.045387 0.005503 0.002304 0.007282
160 145 9.05443709923e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.043782 0.005196 0.002304 0.007282
160 146 8.35508026777e+26 9.031 12523.1 0.001134 0.186673 0.259278 0.041852 0.045387 0.00557 0.002136 0.007282
160 147 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
160 148 9.61118101491e+26 9.031 11268.5 0.001134 0.186673 0.2769 0.041044 0.045387 0.00557 0.002304 0.008011
161 0 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 1 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 2 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 3 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 4 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 5 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 6 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 7 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 8 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 9 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 10 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 11 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 12 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 13 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 14 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 15 9.3914454581e+26 9.031 12373.8 0.001098 0.186673 0.259278 0.042621 0.045387 0.00557 0.002304 0.007024
161 16 9.79125799401e+26 9.031 11358.6 0.001134 0.201936 0.259278 0.04473 0.045387 0.005131 0.002304 0.007282
161 17 9.73295564298e+26 9.031 11965.1 0.001134 0.17064 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 18 9.11041905361e+26 9.031 11965.1 0.001134 0.199981 0.237635 0.041852 0.042475 0.00557 0.002304 0.007282
161 19 9.41647255828e+26 9.033 11965.1 0.00119 0.186673 0.259278 0.048689 0.045387 0.005474 0.002304 0.007282
161 20 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 21 9.08439479137e+26 9.031 11268.5 0.001205 0.203344 0.259278 0.04473 0.045387 0.00557 0.002052 0.008011
161 22 9.08478799712e+26 9.032 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 23 9.43542810478e+26 9.031 11066.8 0.001183 0.186673 0.297739 0.04473 0.045387 0.00557 0.002304 0.007282
161 24 9.42875419559e+26 9.031 11683.5 0.001134 0.186673 0.254752 0.043088 0.048048 0.00557 0.002304 0.007282
161 25 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 26 9.57265146782e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.049049 0.00557 0.002304 0.007282
161 27 9.42870986693e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.005493 0.002304 0.006643
161 28 9.42113353966e+26 9.031 11965.1 0.00103 0.186673 0.259278 0.04473 0.045387 0.00557 0.002187 0.007282
161 29 8.67536601824e+26 9.031 11965.1 0.001134 0.19311 0.259278 0.04473 0.045387 0.005689 0.002304 0.007282
161 30 9.32414622193e+26 9.031 12154.8 0.001171 0.17064 0.259278 0.04473 0.045387 0.00557 0.002154 0.007929
161 31 9.80239339073e+26 9.031 11965.1 0.001097 0.186673 0.259278 0.04473 0.04965 0.005493 0.002304 0.007282
161 32 8.97600495837e+26 9.031 11965.1 0.001134 0.186673 0.244818 0.04473 0.042475 0.005439 0.002502 0.007282
161 33 9.25243476664e+26 9.041 11863.3 0.001134 0.186673 0.259278 0.043419 0.045387 0.00557 0.002304 0.007282
161 34 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 35 9.2129576628e+26 9.031 11965.1 0.001164 0.186673 0.259021 0.04473 0.048092 0.00557 0.002304 0.007282
161 36 9.18667455517e+26 9.031 11892.7 0.001107 0.186673 0.259278 0.041852 0.043782 0.005196 0.002518 0.00703
161 37 9.38303523414e+26 9.031 11965.1 0.001134 0.175398 0.259278 0.041675 0.045387 0.00557 0.002304 0.007282
161 38 9.00851966492e+26 9.031 12065.1 0.001134 0.186673 0.259278 0.04473 0.041428 0.005661 0.002502 0.007282
161 39 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 40 9.39105052594e+26 9.031 11965.1 0.001134 0.186673 0.267157 0.043382 0.045387 0.006498 0.002304 0.007282
161 41 9.2534463731e+26 9.031 11586.4 0.001134 0.186673 0.259278 0.04473 0.045387 0.005719 0.002479 0.007282
161 42 8.95878085474e+26 9.031 11513.7 0.001134 0.186673 0.259278 0.04473 0.041474 0.00557 0.002304 0.007282
161 43 8.31891135373e+26 9.031 12241.5 0.001134 0.186673 0.259278 0.041852 0.041474 0.005089 0.002206 0.007282
161 44 9.47677908981e+26 9.031 12065.1 0.001134 0.207048 0.259278 0.04473 0.043117 0.00557 0.002304 0.007282
161 45 9.54082257975e+26 9.031 11965.1 0.001134 0.166133 0.259278 0.04473 0.045064 0.00557 0.002304 0.007282
161 46 8.31490806471e+26 9.062 11971.3 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.00221 0.007282
161 47 9.43433971664e+26 9.033 11894.0 0.00119 0.186673 0.259278 0.053122 0.045387 0.00557 0.002304 0.007282
161 48 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 49 9.37060589755e+26 9.031 11965.1 0.00119 0.19311 0.259278 0.048571 0.045387 0.005452 0.002304 0.007282
161 50 8.83587055852e+26 9.024 11934.5 0.001134 0.186673 0.259278 0.04473 0.048023 0.0058 0.002304 0.007282
161 51 9.03438725737e+26 9.031 11965.1 0.001134 0.199416 0.259278 0.040264 0.045387 0.00557 0.002304 0.007024
161 52 9.00054610665e+26 9.031 11965.1 0.001134 0.186673 0.237635 0.041852 0.043117 0.006079 0.002304 0.007282
161 53 4.54809727429e+26 9.104 11965.1 0.001134 0.186673 0.259278 0.041819 0.041773 0.00557 0.002304 0.007282
161 54 9.42356808639e+26 9.031 11683.5 0.001078 0.169825 0.254752 0.044586 0.045387 0.00557 0.002304 0.007282
161 55 9.79427012594e+26 9.031 11965.1 0.001134 0.199981 0.237635 0.04473 0.045387 0.005365 0.002304 0.007282
161 56 9.08137379958e+26 9.031 12364.2 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.006109
161 57 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 58 9.12885046687e+26 9.031 11965.1 0.001134 0.186673 0.272546 0.04473 0.045387 0.00557 0.002304 0.007282
161 59 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 60 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 61 9.23085268722e+26 9.031 12197.1 0.001134 0.175398 0.259278 0.047428 0.045387 0.005741 0.00221 0.007425
161 62 9.69673641945e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.008537
161 63 8.91840052004e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007292
161 64 9.14040752505e+26 9.031 11965.1 0.001134 0.186673 0.254752 0.043088 0.045387 0.005548 0.002304 0.007282
161 65 9.94667897724e+26 9.031 12065.1 0.001134 0.199416 0.259278 0.04473 0.045387 0.005493 0.002131 0.007282
161 66 9.31745406822e+26 9.031 11965.1 0.001098 0.186673 0.324564 0.041819 0.045387 0.00557 0.002304 0.007282
161 67 8.96452236552e+26 9.031 11513.7 0.001134 0.186673 0.259278 0.04473 0.041474 0.00557 0.002304 0.007024
161 68 9.10292098996e+26 9.031 11733.3 0.001134 0.178707 0.259278 0.04473 0.045387 0.00557 0.002052 0.007282
161 69 9.855858318e+26 9.031 11965.1 0.001134 0.192621 0.267157 0.04473 0.045387 0.005817 0.002304 0.007833
161 70 9.32131109663e+26 9.031 12045.0 0.001134 0.186673 0.259278 0.044307 0.045387 0.00557 0.002304 0.00681
161 71 9.19820728468e+26 9.025 12130.0 0.00103 0.186673 0.26274 0.046846 0.048023 0.00557 0.00221 0.007282
161 72 9.38676993622e+26 9.031 11965.1 0.001134 0.186673 0.324564 0.04473 0.045387 0.00557 0.002304 0.007282
161 73 9.28817803273e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002052 0.007386
161 74 8.82810783997e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.04438 0.0058 0.002304 0.007282
161 75 9.24006615516e+26 9.031 11965.1 0.001134 0.169825 0.259278 0.044586 0.045387 0.00557 0.002304 0.007282
161 76 8.54890769702e+26 9.031 12444.1 0.001134 0.186673 0.259278 0.041672 0.042475 0.00557 0.002304 0.007282
161 77 8.8143941938e+26 9.031 11965.1 0.001134 0.186673 0.272546 0.04473 0.041204 0.00557 0.002304 0.007282
161 78 9.54966130019e+26 9.031 12065.1 0.001044 0.186673 0.259278 0.040828 0.042378 0.005094 0.002224 0.008006
161 79 8.67051235155e+26 9.02 11965.1 0.001173 0.186673 0.259278 0.041675 0.045387 0.00557 0.002304 0.007282
161 80 9.74720516733e+26 9.031 11965.1 0.001134 0.180246 0.237635 0.04473 0.049594 0.00557 0.002304 0.007282
161 81 8.85406681197e+26 9.031 12065.1 0.001134 0.181179 0.245313 0.043088 0.038802 0.00557 0.002345 0.007282
161 82 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 83 9.63680622845e+26 9.031 11965.1 0.001142 0.186673 0.259278 0.048059 0.045387 0.005379 0.002304 0.007282
161 84 8.75375647384e+26 9.031 11965.1 0.001113 0.186673 0.259278 0.044095 0.045387 0.00557 0.002544 0.006813
161 85 9.63959622984e+26 9.031 11683.5 0.001134 0.186673 0.259278 0.043088 0.045387 0.00557 0.002304 0.007282
161 86 9.54319441406e+26 9.031 12065.1 0.001134 0.207048 0.259278 0.049137 0.043117 0.00557 0.002304 0.007282
161 87 9.31250169373e+26 9.031 11965.1 0.001099 0.17831 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 88 9.72415520257e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.04346 0.045387 0.005547 0.002304 0.007282
161 89 9.61118101491e+26 9.031 11268.5 0.001134 0.186673 0.2769 0.041044 0.045387 0.00557 0.002304 0.008011
161 90 8.79777274049e+26 9.031 12345.2 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 91 8.6284098475e+26 9.031 12065.1 0.001134 0.178242 0.324564 0.043088 0.045387 0.00557 0.002304 0.007282
161 92 8.78181074323e+26 9.033 11683.5 0.001134 0.181179 0.259278 0.042621 0.045387 0.00557 0.002304 0.007282
161 93 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 94 9.49588206786e+26 9.031 11965.1 0.001183 0.186673 0.259278 0.04473 0.048092 0.00502 0.002102 0.007108
161 95 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 96 9.14259778383e+26 9.031 11965.1 0.001098 0.202471 0.259278 0.041819 0.045064 0.00557 0.002304 0.007024
161 97 8.71929956058e+26 9.056 11965.1 0.001183 0.186673 0.259278 0.049175 0.048023 0.00557 0.002304 0.007282
161 98 9.20898779805e+26 9.031 11943.8 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 99 8.4733777319e+26 9.031 12373.8 0.001134 0.186673 0.259278 0.046379 0.045387 0.00557 0.002304 0.007735
161 100 6.87547689385e+26 9.002 12108.6 0.00103 0.169825 0.324564 0.04473 0.045387 0.00557 0.002304 0.007282
161 101 8.7148359448e+26 9.031 11965.1 0.001034 0.186673 0.259278 0.04473 0.045387 0.005574 0.002483 0.007282
161 102 9.31678928919e+26 9.031 11965.1 0.001134 0.175398 0.259278 0.04473 0.045387 0.006055 0.002304 0.007282
161 103 8.94064278322e+26 9.031 12130.0 0.001134 0.186673 0.259278 0.04473 0.044855 0.00557 0.00221 0.007666
161 104 8.89275846553e+26 9.031 11268.5 0.001134 0.175398 0.245042 0.04473 0.048023 0.005196 0.00242 0.007282
161 105 8.6368675402e+26 9.031 12515.5 0.001134 0.186673 0.259278 0.048763 0.045387 0.00557 0.002544 0.007282
161 106 9.63815524077e+26 9.031 11965.1 0.001134 0.186673 0.284074 0.04473 0.045387 0.00557 0.002304 0.007394
161 107 9.03960221198e+26 9.031 12018.5 0.001102 0.192621 0.237635 0.04473 0.049594 0.00557 0.002304 0.007282
161 108 9.77752021718e+26 9.031 11892.7 0.001232 0.192687 0.259278 0.04473 0.047121 0.00557 0.002146 0.007282
161 109 9.02893081005e+26 9.031 12332.9 0.001134 0.186673 0.259278 0.04473 0.048023 0.005661 0.002304 0.007282
161 110 8.94856151336e+26 9.031 11971.3 0.00103 0.186673 0.259278 0.041044 0.045387 0.00557 0.00221 0.007282
161 111 9.33719674365e+26 9.031 11965.1 0.001173 0.182153 0.259278 0.041675 0.045387 0.00557 0.002304 0.007282
161 112 9.98539611914e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002544 0.007833
161 113 1.14512166518e+27 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 114 8.74556403777e+26 9.031 12108.6 0.001078 0.186673 0.324564 0.04473 0.043782 0.00557 0.002304 0.007282
161 115 5.25080115454e+26 9.098 12373.8 0.001212 0.186673 0.259278 0.040264 0.045387 0.005777 0.002304 0.007024
161 116 8.51686397588e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.047868 0.00557 0.002304 0.007282
161 117 9.33793518208e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.042378 0.00557 0.002304 0.007157
161 118 7.49901696524e+26 9.071 11965.1 0.001134 0.186673 0.259063 0.04473 0.042378 0.005719 0.002543 0.007282
161 119 9.51379216026e+26 9.031 11777.6 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 120 9.28796620618e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.045418 0.04487 0.00557 0.002224 0.007282
161 121 8.07834461743e+26 9.031 12197.1 0.001134 0.186673 0.259278 0.047428 0.045387 0.005741 0.002136 0.007425
161 122 9.53458441727e+26 9.031 11934.5 0.001134 0.186673 0.259278 0.04473 0.048023 0.00557 0.002441 0.007282
161 123 9.11286845534e+26 9.025 12130.0 0.001134 0.186673 0.259278 0.043419 0.044855 0.00557 0.00221 0.007282
161 124 9.07681961744e+26 9.031 11965.1 0.001134 0.17064 0.259278 0.048807 0.045387 0.00557 0.002304 0.007282
161 125 9.64531485368e+26 9.031 11994.1 0.001033 0.198026 0.258812 0.04473 0.045387 0.00557 0.00221 0.007282
161 126 9.30980038946e+26 9.031 11965.1 0.001134 0.204054 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 127 8.86703602679e+26 9.023 11745.8 0.001134 0.186673 0.259278 0.04473 0.042889 0.005196 0.002304 0.007282
161 128 8.73815595589e+26 9.031 11965.1 0.00105 0.186673 0.255879 0.04473 0.045387 0.00557 0.002304 0.007282
161 129 9.54883726816e+26 9.031 11066.8 0.001022 0.186673 0.238162 0.04473 0.045387 0.00557 0.002215 0.007656
161 130 9.76048626828e+26 9.031 12014.4 0.001134 0.186673 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 131 8.87088360193e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.005094 0.002304 0.008006
161 132 9.17824284159e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.041675 0.045387 0.00557 0.002304 0.007282
161 133 9.51053426643e+26 9.031 11994.1 0.001134 0.186673 0.258812 0.04473 0.045387 0.00557 0.00221 0.007282
161 134 8.59128583225e+26 9.031 12373.8 0.001134 0.186673 0.259278 0.04473 0.045387 0.0058 0.002304 0.007282
161 135 9.85249152336e+26 9.031 11842.9 0.001067 0.186673 0.259278 0.04473 0.047121 0.00557 0.002304 0.007282
161 136 8.70222329306e+26 9.031 11965.1 0.001164 0.203344 0.259278 0.04473 0.045387 0.00557 0.002052 0.007282
161 137 9.0801068803e+26 9.031 11965.1 0.001134 0.204054 0.259278 0.043806 0.045387 0.00557 0.00224 0.007282
161 138 9.40552227844e+26 9.031 11965.1 0.001134 0.174063 0.259278 0.04473 0.045387 0.00557 0.002304 0.007282
161 139 9.2889555106e+26 9.031 11965.1 0.001134 0.186673 0.241114 0.041852 0.048023 0.00557 0.002518 0.00703
161 140 8.7898903531e+26 9.031 12065.1 0.001134 0.186673 0.259278 0.04473 0.045387 0.005493 0.002304 0.007282
161 141 9.43690704208e+26 9.033 11965.1 0.001134 0.181179 0.259278 0.042621 0.045387 0.005676 0.002304 0.007282
161 142 9.37555260923e+26 9.031 11965.1 0.001211 0.201936 0.259278 0.044172 0.045387 0.00557 0.002304 0.007282
161 143 9.04790421612e+26 9.031 11965.1 0.001134 0.186673 0.259278 0.042621 0.045387 0.00557 0.002304 0.007282
161 144 8.78463687619e+26 9.031 12200.5 0.001134 0.186673 0.259278 0.048763 0.045387 0.00557 0.002304 0.00665
161 145 9.50491003379e+26 9.031 11965.1 0.001134 0.198026 0.259278 0.04473 0.045387 0.006069 0.002304 0.007282
161 146 9.21112988508e+26 9.031 12130.0 0.001134 0.186673 0.259278 0.046846 0.045387 0.00557 0.002502 0.007282
161 147 9.91032056899e+26 9.031 11965.1 0.001134 0.192621 0.267157 0.04473 0.045387 0.006498 0.002304 0.007833
