    274  34213 0.960594E+14  31200.577    6.00   -1.130     57    120 0.265E-05
    275  34214 0.960442E+14  31205.514    6.00   -0.840     59    121 0.515E-05
    276  34162 0.976492E+14  30692.599    6.00   -1.630     60    122 0.818E-06
    277  34156 0.978834E+14  30619.154    6.00   -1.330     61    123 0.162E-05
    278  34157 0.978638E+14  30625.307    6.00   -1.040     62    124 0.316E-05
    279  34122 0.100159E+15  29923.480    6.00   -0.770     63    125 0.572E-05
    280  34071 0.103840E+15  28862.762    6.00   -1.260     63    126 0.179E-05
    281   6272 0.262670E+16   1141.326    6.00   -4.110     -2    127 0.361E-03
    282   6280 0.262589E+16   1141.678    6.00   -3.670     -3    127 0.991E-03
    283   8727 0.232163E+16   1291.304    6.00   -2.320     -4    127 0.459E-02
    284  35944 0.365524E+14  81994.742    6.00   -0.910    103    127 0.743E-05
    285   6254 0.262893E+16   1140.357    6.00   -2.190     -2    128 0.300E-01
    286   6264 0.262813E+16   1140.709    6.00   -3.910     -3    128 0.570E-03
    287   8706 0.232386E+16   1290.063    6.00   -2.270     -4    128 0.514E-02
    288  35918 0.371354E+14  80707.599    6.00   -0.900    108    128 0.741E-05
    289   6251 0.262903E+16   1140.316    6.00   -2.880     -2    129 0.613E-02
    290  34453 0.832231E+14  36012.935    6.00   -1.190     83    129 0.219E-05
    291   6263 0.262828E+16   1140.641    6.00   -2.370     -3    130 0.198E-01
    292   8704 0.232401E+16   1289.977    6.00   -2.640     -4    130 0.219E-02
    293  34466 0.828334E+14  36182.362    6.00   -0.520     84    130 0.103E-04
    294  35913 0.372860E+14  80381.583    6.00   -0.820    109    130 0.887E-05
    295   6246 0.262974E+16   1140.010    6.00   -2.930      1    131 0.548E-02
    296   6249 0.262925E+16   1140.223    6.00   -3.050     -2    131 0.414E-02
    297   6260 0.262844E+16   1140.574    6.00   -2.830     -3    131 0.685E-02
    298   8702 0.232417E+16   1289.891    6.00   -3.250     -4    131 0.538E-03
    299  34463 0.829887E+14  36114.656    6.00   -0.860     84    131 0.469E-05
    300   6238 0.263024E+16   1139.792    6.00   -2.070      1    132 0.397E-01
    301   6245 0.262975E+16   1140.005    6.00   -2.390     -2    132 0.189E-01
    302   6253 0.262894E+16   1140.356    6.00   -4.220     -3    132 0.279E-03
    303  12259 0.198125E+16   1513.150    6.00   -2.840     -5    132 0.238E-03
    304  35816 0.396700E+14  75550.912    6.00   -1.000    102    132 0.556E-05
    305   6237 0.263030E+16   1139.766    6.00   -2.820     -2    133 0.704E-02
    306   6247 0.262949E+16   1140.117    6.00   -2.340     -3    133 0.212E-01
    307  34462 0.830053E+14  36107.430    6.00   -0.520     85    133 0.102E-04
    308  34454 0.832116E+14  36017.904    6.00   -0.220     85    134 0.203E-04
    309  35438 0.472747E+14  63397.715    6.00    0.260     91    135 0.882E-04
    310  35682 0.419618E+14  71424.613    6.00    0.350     96    136 0.119E-03
    311  35623 0.430486E+14  69621.521    6.00    0.590     94    137 0.202E-03
    312  35437 0.473084E+14  63352.518    6.00    0.350     91    138 0.108E-03
    313  35587 0.433380E+14  69156.527    6.00    0.150     92    138 0.731E-04
    314   6233 0.263088E+16   1139.514    6.00   -2.030     -2    139 0.434E-01
    315   6240 0.263007E+16   1139.865    6.00   -2.910     -3    139 0.569E-02
    316   8684 0.232580E+16   1288.984    6.00   -2.440     -4    139 0.347E-02
    317  35749 0.408053E+14  73449.046    6.00   -0.970    101    139 0.580E-05
    318   6239 0.263019E+16   1139.812    6.00   -1.700     -3    140 0.923E-01
    319   8681 0.232593E+16   1288.917    6.00   -2.950     -4    140 0.107E-02
    320  34615 0.771525E+14  38846.525    6.00   -0.750     88    140 0.623E-05
    321  35744 0.408463E+14  73375.299    6.00   -1.030    105    140 0.504E-05
    322   6222 0.263187E+16   1139.087    6.00   -3.940      1    141 0.535E-03
    323   6228 0.263138E+16   1139.299    6.00   -4.060     -2    141 0.405E-03
    324   6235 0.263057E+16   1139.650    6.00   -3.850     -3    141 0.654E-03
    325   8677 0.232630E+16   1288.710    6.00   -2.240     -4    141 0.550E-02
    326  12240 0.198288E+16   1511.907    6.00   -2.880     -5    141 0.217E-03
    327  34803 0.716450E+14  41832.748    6.00   -0.780     89    141 0.606E-05
    328   6230 0.263108E+16   1139.425    6.00   -2.680     -3    142 0.966E-02
    329   8672 0.232682E+16   1288.422    6.00   -1.540     -4    142 0.276E-01
    330  34788 0.721636E+14  41532.148    6.00   -0.740     89    142 0.659E-05
    331  35631 0.428858E+14  69885.841    6.00    0.330     99    143 0.110E-03
    332  35579 0.434858E+14  68921.481    6.00   -0.120     97    144 0.388E-04
    333  35645 0.426366E+14  70294.286    6.00    0.480    100    144 0.157E-03
    334  35733 0.410959E+14  72929.581    6.00    0.110    107    144 0.688E-04
    335  35828 0.395797E+14  75723.447    6.00    0.420    115    145 0.144E-03
    336  35777 0.400408E+14  74851.357    6.00    0.170    112    146 0.805E-04
    337   6210 0.263308E+16   1138.561    6.00   -2.920      1    147 0.560E-02
    338   6224 0.263178E+16   1139.124    6.00   -3.650     -3    147 0.104E-02
    339   8660 0.232752E+16   1288.037    6.00   -3.670     -4    147 0.204E-03
    340  12231 0.198409E+16   1510.981    6.00   -2.200     -5    147 0.104E-02
    341  35784 0.399183E+14  75081.049    6.00   -1.070    114    147 0.464E-05
    342   6214 0.263266E+16   1138.743    6.00   -3.400     -2    148 0.185E-02
    343   6223 0.263185E+16   1139.093    6.00   -2.120     -3    148 0.351E-01
    344   8658 0.232759E+16   1287.997    6.00   -3.150     -4    148 0.677E-03
    345  34563 0.788124E+14  38028.382    6.00   -0.880     88    148 0.452E-05
    346  35763 0.404685E+14  74060.304    6.00   -0.890    110    148 0.694E-05
    347  35837 0.394103E+14  76048.843    6.00   -0.120    117    149 0.417E-04
    348  35834 0.395208E+14  75836.147    6.00    0.270    116    150 0.102E-03
    349   6202 0.263349E+16   1138.383    6.00   -3.410      1    151 0.181E-02
    350   6211 0.263300E+16   1138.595    6.00   -2.440     -2    151 0.169E-01
    351   6218 0.263219E+16   1138.946    6.00   -2.850     -3    151 0.653E-02
    352  12228 0.198450E+16   1510.668    6.00   -2.800     -5    151 0.261E-03
    353  35748 0.408055E+14  73448.614    6.00   -1.150    111    151 0.378E-05
    354   6209 0.263309E+16   1138.557    6.00   -3.020     -2    152 0.443E-02
    355  35764 0.404226E+14  74144.451    6.00   -1.450    113    152 0.191E-05
    356  35174 0.562434E+14  53288.159    6.00   -1.010     91    153 0.398E-05
    357  35267 0.531942E+14  56342.765    6.00   -0.990     92    154 0.431E-05
