
                  LOG R/RS     LOG L/LS         VEL LB          TB

                   4.334       9.050           16700.0       10000.0

        6   C      0.000800     0.000800     0.001339
        8   O      0.548604     0.548603     0.689334
       12   MG     0.100000     0.100000     0.082714
       14   SI     0.250000     0.250000     0.178947
       16   S      0.045000     0.045000     0.028218
       20   CA     0.010001     0.010001     0.005016
       22   TI     0.000140     0.000140     0.000059
       24   CR     0.000700     0.000700     0.000271
       26   FE     0.008000     0.008000     0.002880
       27   CO     0.009797     0.009797     0.003342
       28   NI     0.004581     0.004581     0.001569
       31   GA     0.014935     0.014935     0.004289
       32   GE     0.007443     0.007443     0.002022

     No. of ions =  30            Total No. Included = 47820

    1.833  2380.427  2546.4605  CO II       -3.87   -31199.52   -1.655
   35.045  2373.905  2546.6711  FE II       -2.83   -22810.36   -0.320
   67.983  2368.288  2546.7406  CO II       -3.12   -25147.37    0.011
    1.493  2378.671  2546.7491  CO II       -3.03   -24411.36   -2.296
    0.865  2383.694  2547.1821  NI II       -4.03   -32523.54   -2.320
   17.295  2375.829  2547.3395  FE II       -2.69   -21711.92   -0.810
    0.103  2388.516  2547.5890  CO II        6.39    51512.41   -0.716
    4.482  2377.501  2547.7419  FE II       -2.83   -22810.36   -1.357
    0.054  2377.552  2547.7579  CR II       -3.74   -30149.83   -1.890
    0.640  2378.142  2548.0476  CR II       -3.85   -31082.94   -0.738
    0.112  2378.207  2548.1582  FE II       -2.84   -22939.36   -2.965
    0.492  2379.308  2548.2079  CO II       -2.73   -22009.47   -2.978
   13.110  2377.097  2548.3248  FE II       -2.70   -21812.06   -0.940
    1.198  2379.662  2548.4819  FE II       -3.27   -26352.77   -1.652
    1.257  2378.640  2548.5891  CR II       -3.86   -31168.58   -0.436
   20.238  2376.716  2548.5912  FE II       -2.68   -21581.64   -0.740
    6.958  2394.914  2548.5968  TI III      -4.74   -38198.95   -0.185
   30.586  2375.999  2548.7446  FE II       -2.70   -21812.06   -0.490
    4.768  2395.380  2548.7654  TI III      -4.74   -38198.95   -0.375
    6.968  2381.797  2548.9230  FE II       -4.08   -32909.91   -0.330
   23.800  2379.697  2549.0837  FE II       -3.77   -30388.54    0.080
    0.621  2370.524  2549.1262  FE II       -0.39    -3117.46   -3.877
   35.720  2376.440  2549.3953  FE II       -2.86   -23031.30   -0.290
    0.052  2381.483  2549.4165  CO II       -3.12   -25147.37   -3.704
   33.984  2376.672  2549.4612  FE II       -2.84   -22939.36   -0.330
    9.123  2384.568  2549.5600  NI II       -3.60   -29070.93   -1.534
    0.490  2389.299  2549.7276  CO II        5.63    45378.85   -0.518
    6.205  2380.862  2549.7748  FE II       -3.39   -27314.92   -0.840
   40.554  2377.385  2550.0264  FE II       -3.27   -26352.77    0.080
    0.546  2387.495  2550.1522  FE II        4.79    38660.04   -0.410
    0.103  2380.281  2550.2872  CR II       -3.86   -31117.39   -1.533
    0.363  2390.193  2550.5408  CO II        5.70    45972.17   -0.603
    3.148  2379.717  2550.5746  FE II       -2.66   -21430.36   -1.630
   38.134  2378.283  2550.6838  FE II       -3.24   -26170.18    0.020
   15.267  2381.427  2551.0322  NI II       -1.68   -13550.39   -2.543
    5.847  2380.641  2551.1503  FE II       -2.84   -22939.36   -1.227
    3.497  2384.359  2551.2047  FE II       -4.15   -33466.46   -0.600
    0.351  2390.787  2551.2253  FE II       -7.27   -58666.26    0.393
    2.860  2384.480  2551.2841  FE II       -4.15   -33466.46   -0.690
    1.796  2381.423  2551.5884  CR II       -3.87   -31219.35   -0.276
    0.052  2392.446  2551.6364  CO II        6.48    52229.92   -0.958
    0.141  2381.815  2551.8922  CR II       -3.87   -31219.35   -1.387
   20.917  2382.985  2552.4020  CO II       -3.21   -25861.60   -0.946
    0.148  2392.407  2552.8057  CO II        5.74    46320.96   -0.967
    0.958  2386.671  2553.4718  FE II       -4.15   -33501.25   -1.171
    0.364  2386.787  2553.5513  FE II       -4.15   -33501.25   -1.593
    0.671  2382.472  2553.7409  FE II       -2.54   -20516.96   -2.386
    0.271  2393.484  2553.9389  CO II        5.76    46452.82   -0.694
    0.089  2386.977  2554.4418  FE II       -3.89   -31387.95   -2.376
    0.519  2400.228  2554.5294  SI II       10.42    84004.26   -0.200
    1.008  2385.580  2554.9448  FE II       -3.22   -25981.63   -1.760
    0.577  2396.907  2554.9851  NI II        6.73    54262.63   -0.212
   13.354  2383.776  2555.0681  FE II       -2.84   -22939.36   -0.840
   13.151  2384.184  2555.4536  FE II       -2.86   -23031.30   -0.840
    0.332  2388.691  2555.5858  FE II       -4.15   -33501.25   -1.634
    0.395  2383.655  2555.9890  TI II       -0.57    -4628.58   -0.600
    6.604  2385.253  2556.1459  FE II       -2.84   -22939.36   -1.173
    5.755  2402.577  2556.5766  TI III      -4.72   -38064.35   -0.295
   12.553  2387.271  2556.7870  CO II       -3.01   -24267.57   -1.341
    2.624  2385.929  2557.0845  FE II       -2.69   -21711.92   -1.690
    0.051  2385.991  2557.1504  FE II       -2.64   -21308.04   -3.440
   12.901  2385.786  2557.1506  FE II       -2.86   -23031.30   -0.850
    0.052  2402.798  2557.2112  SI II       10.42    84004.26   -1.200
   72.425  2375.405  2557.3371  CO II       -1.69   -13593.32   -0.992
    0.256  2396.834  2557.4407  CO II        5.80    46786.53   -0.694
    0.155  2386.647  2557.4490  CR II       -3.76   -30298.51   -1.424
   10.542  2386.145  2557.5057  FE II       -2.81   -22637.21   -0.980
    5.838  2392.568  2557.8651  NI II       -3.60   -29070.93   -1.747
    0.129  2387.883  2558.3387  CR II       -3.89   -31350.90   -1.416
    2.350  2389.966  2559.2418  FE II       -3.39   -27314.92   -1.280
  124.937  2352.392  2559.4030  CO II       -1.40   -11321.96    0.170
    9.877  2389.508  2559.7728  FE II       -3.23   -26055.42   -0.730
    7.516  2390.351  2559.9257  FE II       -3.42   -27620.41   -0.730
   66.538  2381.776  2560.0359  CO II       -3.79   -30567.36    0.476
    0.444  2401.877  2560.1548  NI II        6.82    55018.71   -0.270
   27.216  2388.405  2560.2829  FE II       -3.20   -25787.60   -0.230
    3.560  2388.970  2560.4577  FE II       -2.68   -21581.64   -1.566
    0.256  2391.939  2560.9836  CR II       -4.43   -35707.49   -0.763
    0.605  2391.745  2561.5861  FE II       -3.20   -25805.33   -2.000
   15.286  2391.170  2562.0931  FE II       -3.20   -25787.60   -0.540
    1.639  2391.225  2562.1698  FE II       -2.86   -23031.30   -1.791
    0.054  2389.098  2562.3505  CR II       -3.11   -25046.76   -2.318
  113.470  2361.117  2562.5360  FE II       -0.99    -7955.30   -0.050
    0.158  2392.933  2562.6226  FE II       -3.27   -26352.77   -2.540
    0.917  2394.089  2563.3349  CR II       -4.43   -35707.49   -0.208
   13.661  2407.727  2563.4351  TI III      -4.76   -38425.99    0.212
  102.661  2367.205  2563.4762  FE II       -1.04    -8391.94   -0.290
    2.243  2392.259  2563.5695  CR II       -3.77   -30391.83   -0.250
    2.176  2409.678  2563.6056  TI III      -4.76   -38425.99   -0.732
    2.768  2394.341  2563.8441  FE II       -3.42   -27620.41   -1.184
  133.111  2352.718  2564.0351  CO II       -1.33   -10708.47    0.303
    0.284  2395.693  2564.7329  CO II       -3.09   -24886.57   -2.989
   62.371  2385.825  2565.3634  CO II       -1.64   -13260.77   -1.239
    9.178  2410.374  2565.4076  TI III      -4.74   -38198.95   -0.043
    1.198  2406.978  2565.9213  NI II        6.62    53365.17    0.036
    4.130  2401.498  2566.2203  FE II       -5.57   -44915.05    0.390
    2.165  2401.828  2566.4005  FE II       -5.57   -44915.05    0.100
    0.202  2395.079  2566.5208  CR II       -3.75   -30218.81   -1.317
    7.712  2394.849  2566.6243  FE II       -2.81   -22637.21   -1.130
   87.432  2377.417  2566.9136  FE II       -1.08    -8680.45   -0.650
    0.079  2396.221  2567.3439  CR II       -3.86   -31168.58   -1.650
    7.403  2412.660  2567.5561  TI III      -4.72   -38064.35   -0.170
   17.285  2395.743  2568.4111  FE II       -2.78   -22409.85   -0.760
    3.312  2397.308  2568.8859  FE II       -2.83   -22810.36   -1.500
    3.291  2402.853  2569.7840  FE II       -4.62   -37227.32   -0.330
